--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#16 (Cyclist Webster)@3102B0 - Ninjask Lv11
#17 (Cyclist Landon)@3102D8 - Sudowoodo Lv27, Quagsire Lv27
#18 (Cyclist Crystal)@310300 - Espeon Lv27, Vileplume Lv27
#19 (Cyclist Webster)@310328 - Shiftry Lv26, Houndour Lv26, Snorlax Lv26
#20 (Cyclist Jasmine)@310350 - Arcanine Lv15
#21 (Cyclist Anne)@310378 - Ursaring Lv14, Crobat Lv14
#22 (Man Jonathan)@3103A0 - Exploud Lv32
#23 (Cyclist Joe)@3103C8 - Vaporeon Lv32
#24 (Cyclist Robin)@3103F0 - Hypno Lv32
#25 (Cyclist Cristiano)@310418 - Rayquaza Lv30, Wailord Lv30
#26 (Cyclist Mallorie)@310440 - Golem Lv28
#27 (Cyclist Marcellus)@310468 - Regice Lv32
#28 (Cyclist Kim)@310490 - Mewtwo Lv32
#29 (Ghostwriter Donna)@3104B8 - Sableye Lv30, Nidoqueen Lv30
#30 (Swimmer ♀ Wayne)@3104E0 - Muk Lv34, Dragonite Lv34
#31 (Developer Jasmine)@310508 - Beedrill Lv31
#32 (Swimmer ♀ Tristian)@310530 - Charizard Lv28, Bayleef Lv28
#33 (Swimmer ♀ Tristian)@310558 - Absol Lv37, Minun Lv37
#34 (Rich Boy Donna)@310580 - Milotic Lv41, Grumpig Lv41, Jumpluff Lv43
#35 (Cyclist Pansy)@3105A8 - Scizor Lv31
#36 (Trainer Kim)@3105D0 - Machop Lv14, Gulpin Lv14
#37 (Trainer Marshall)@3105F8 - Pineco Lv14, Torkoal Lv14, Kingler Lv14
#38 (Bug Catcher Jessica)@310620 - Castform Lv43, Jirachi Lv43
#39 (Trainer Pi)@310648 - Shroomish Lv26, Kangaskhan Lv26
#40 (Trainer Marshall)@310670 - Nidoran♀ Lv26, Primeape Lv26
#41 (Trainer Marshall)@310698 - Sneasel Lv28, Omastar Lv28, Nidoran♀ Lv28
#42 (Trainer Marshall)@3106C0 - Furret Lv31, Persian Lv31, Masquerain Lv31
#43 (Trainer Marshall)@3106E8 - Suicune Lv34, Absol Lv34, Zangoose Lv34
#44 (Scribe Tristian)@310710 - Treecko Lv23
#45 (Scribe Marshall)@310738 - Relicanth Lv27, Absol Lv27, Milotic Lv27
#46 (Scribe Rachel)@310760 - Kakuna Lv25, Quagsire Lv25
#47 (Scribe Tristian)@310788 - Totodile Lv27
#48 (Scribe Tristian)@3107B0 - Magneton Lv30
#49 (Scribe Tristian)@3107D8 - Sableye Lv33
#50 (Scribe Tristian)@310800 - Nidoqueen Lv36
#51 (God Max&Joe)@310828 - Kyogre Lv17, Flareon Lv17
#52 (God Max&Joe)@310850 - Relicanth Lv27, Piloswine Lv27
#53 (God Max&Joe)@310878 - Absol Lv30, Jumpluff Lv30
#54 (God Max&Joe)@3108A0 - Porygon2 Lv33, Noctowl Lv33
#55 (God Max&Joe)@3108C8 - Hypno Lv36, Ninetales Lv36
#56 (God Max&Joe)@3108F0 - Gardevoir Lv39, Rhydon Lv39
#57 (Elite Four Mark)@310918 - Zigzagoon Lv12, Teddiursa Lv12
#58 (Elite Four Scott)@310940 - Latios Lv26
#59 (Elite Four Pansy)@310968 - Nidoran♂ Lv26
#60 (Elite Four Mark)@310990 - Gyarados Lv26, Venonat Lv26
#61 (Elite Four Mark)@3109B8 - Skarmory Lv29, Magneton Lv29
#62 (Elite Four Mark)@3109E0 - Mantine Lv32, Jumpluff Lv32
#63 (Elite Four Mark)@310A08 - Skarmory Lv35, Golduck Lv35
#64 (Elite Four Mallorie)@310A30 - Sharpedo Lv13
#65 (Elite Four Kim)@310A58 - Exeggutor Lv12, Jynx Lv12
#66 (Elite Four Stacey)@310A80 - Primeape Lv26
#67 (Elite Four Mallorie)@310AA8 - Ditto Lv27
#68 (Elite Four Mallorie)@310AD0 - Wobbuffet Lv30
#69 (Elite Four Mallorie)@310AF8 - Volbeat Lv33
#70 (Elite Four Mallorie)@310B20 - Victreebel Lv36
#71 (Bug Catcher Malcolm)@310B48 - Staryu Lv26
#72 (Bug Catcher Donna)@310B70 - Swellow Lv26
#73 (Bug Catcher Joey)@310B98 - Sandshrew Lv26
#74 (Bug Catcher Crystal)@310BC0 - Slakoth Lv26
#75 (Bug Catcher Marcellus)@310BE8 - Bagon Lv28, Zangoose Lv28, Arbok Lv28, Clefable Lv28, Sentret Lv28
#76 (Bug Catcher Webster)@310C10 - Sudowoodo Lv44, Glalie Lv44, Ledian Lv44
#77 (Bug Catcher Jacqueline)@310C38 - Cacturne Lv46, Sceptile Lv46
#78 (Bug Catcher Mia)@310C60 - Magcargo Lv17, Rapidash Lv17, Kabuto Lv17
#79 (Bug Catcher Joe)@310C88 - Weezing Lv43, Typhlosion Lv43
#80 (Bug Catcher Joey)@310CB0 - Venusaur Lv43, Parasect Lv43
#81 (Bug Catcher Mike)@310CD8 - Cacturne Lv42, Jumpluff Lv42, Stantler Lv42
#82 (Bug Catcher Chloe)@310D00 - Tauros Lv42, Noctowl Lv42, Blaziken Lv42, Mantine Lv42
#83 (Bug Catcher Kim)@310D28 - Sableye Lv42, Exeggutor Lv42, Celebi Lv42
#84 (Bug Catcher Mia)@310D50 - Kakuna Lv26, Regice Lv26, Dewgong Lv26
#85 (Bug Catcher Mia)@310D78 - Skarmory Lv29, Porygon Lv29, Hoppip Lv29
#86 (Bug Catcher Mia)@310DA0 - Espeon Lv32, Jumpluff Lv32, Umbreon Lv32
#87 (Bug Catcher Mia)@310DC8 - Tentacruel Lv35, Kabutops Lv35, Minun Lv35
#88 (Bug Catcher Marilyn)@310DF0 - Cacturne Lv33, Arbok Lv33
#89 (Bug Catcher Lawrence)@310E18 - Omastar Lv26
#90 (Bug Catcher Noelle)@310E40 - Lileep Lv26
#91 (Bug Catcher Alex)@310E68 - Lairon Lv26
#92 (Bug Catcher Kristine)@310E90 - Arbok Lv29, Metagross Lv29, Crawdaunt Lv29
#93 (Bug Catcher Tristian)@310EB8 - Jynx Lv45, Lugia Lv45
#94 (Bug Catcher Jessica)@310EE0 - Shelgon Lv17, Tangela Lv17, Manectric Lv17
#95 (Bug Catcher Noelle)@310F08 - Lugia Lv30
#96 (Bug Catcher Mallorie)@310F30 - Hypno Lv45
#97 (Bug Catcher Malcolm)@310F58 - Alakazam Lv45
#98 (Bug Catcher Esteban)@310F80 - Jirachi Lv42, Gligar Lv42, Magmar Lv42
#99 (Bug Catcher Mike)@310FA8 - Misdreavus Lv43, Slaking Lv43
#100 (Bug Catcher Forrest)@310FD0 - Raikou Lv42, Stantler Lv42, Umbreon Lv42
#101 (Bug Catcher Jessica)@310FF8 - Quagsire Lv26, Whiscash Lv26, Geodude Lv26
#102 (Bug Catcher Jessica)@311020 - Lairon Lv29, Shroomish Lv29, Linoone Lv29
#103 (Bug Catcher Jessica)@311048 - Blaziken Lv32, Omastar Lv32, Zapdos Lv32
#104 (Bug Catcher Jessica)@311070 - Miltank Lv34, Gardevoir Lv34, Wobbuffet Lv34
#105 (Cyclist Anne)@311098 - Sneasel Lv41, Wailord Lv41
#106 (Cyclist Zoey)@3110C0 - Slowking Lv30, Armaldo Lv30
#107 (Cyclist Stacey)@3110E8 - Slaking Lv29, Armaldo Lv29
#108 (Cyclist Scarlett)@311110 - Miltank Lv32
#109 (Cyclist Crystal)@311138 - Xatu Lv32
#110 (Cyclist Scarlett)@311160 - Mr. Mime Lv31, Vileplume Lv31
#111 (Cyclist Scarlett)@311188 - Gligar Lv35, Crobat Lv35
#112 (Cyclist Scarlett)@3111B0 - Mr. Mime Lv40, Dunsparce Lv40
#113 (Cyclist Scarlett)@3111D8 - Sandslash Lv42, Pinsir Lv42, Azumarill Lv42
#114 (Bug Catcher Lillianna)@311200 - Misdreavus Lv7
#115 (Bug Catcher Scarlett)@311228 - Salamence Lv39, Lickitung Lv39
#116 (Man Mark)@311250 - Surskit Lv26, Pineco Lv28, Alakazam Lv30
#117 (Bug Catcher Lillianna)@311278 - Registeel Lv11
#118 (Bug Catcher Chloe)@3112A0 - Luvdisc Lv40
#119 (Bug Catcher Antoinette)@3112C8 - Girafarig Lv45
#120 (Bug Catcher Lillianna)@3112F0 - Tentacool Lv27
#121 (Bug Catcher Lillianna)@311318 - Sunflora Lv30
#122 (Bug Catcher Lillianna)@311340 - Togetic Lv33
#123 (Bug Catcher Lillianna)@311368 - Nidoqueen Lv36
#124 (Cooltrainer♀ Mia)@311390 - Swellow Lv21
#125 (Cooltrainer♀ Chloe)@3113B8 - Kangaskhan Lv21
#126 (Cooltrainer♀ Ann)@3113E0 - Ho-Oh Lv21
#127 (Cooltrainer♀ Veronica)@311408 - Vileplume Lv29, Carvanha Lv29
#128 (Cooltrainer♀ Cristiano)@311430 - Wailord Lv40
#129 (Cooltrainer♀ Mark)@311458 - Volbeat Lv40
#130 (Cooltrainer♀ Kristine)@311480 - Xatu Lv35, Grumpig Lv37, Regice Lv39
#131 (Cooltrainer♀ Mark)@3114A8 - Hypno Lv39, Jirachi Lv39
#132 (Cooltrainer♀ Veronica)@3114D0 - Ariados Lv35, Victreebel Lv35
#133 (Cooltrainer♀ Veronica)@3114F8 - Poliwrath Lv38, Nosepass Lv38
#134 (Cooltrainer♀ Veronica)@311520 - Mr. Mime Lv41, Togetic Lv41
#135 (Cooltrainer♀ Veronica)@311548 - Kecleon Lv44, Vaporeon Lv44
#136 (Technician Dudley)@311570 - Ledyba Lv7
#137 (Ghostwriter Scarlett)@311598 - Jirachi Lv33, Charizard Lv33
#138 (Technician Lillianna)@3115C0 - Jumpluff Lv45
#139 (Technician Dudley)@3115E8 - Swalot Lv27
#140 (Technician Dudley)@311610 - Zapdos Lv30
#141 (Technician Dudley)@311638 - Shedinja Lv33
#142 (Technician Dudley)@311660 - Rayquaza Lv36
#143 (Chief Cristiano)@311688 - Rhyhorn Lv19
#144 (Cooltrainer♀ Kimberley)@3116B0 - Golduck Lv25, Swampert Lv25
#145 (Chief Robin)@3116D8 - Lanturn Lv31
#146 (Man Jo)@311700 - Whiscash Lv20
#147 (Chief Cristiano)@311728 - Ursaring Lv27
#148 (Chief Cristiano)@311750 - Shroomish Lv29, Magikarp Lv29
#149 (Chief Cristiano)@311778 - Umbreon Lv32, Huntail Lv32
#150 (Chief Cristiano)@3117A0 - Espeon Lv35, Mr. Mime Lv35
#151 (Champion Florentino)@3117C8 - Graveler Lv26
#152 (Champion Esteban)@3117F0 - Volbeat Lv26
#153 (Champion Jo)@311818 - Swablu Lv24, Poochyena Lv24
#154 (Champion Scott)@311840 - Vigoroth Lv24, Slaking Lv24, Wigglytuff Lv24
#155 (Champion Zoey)@311868 - Noctowl Lv26
#156 (Champion Robin)@311890 - Persian Lv26
#157 (Champion Jacqueline)@3118B8 - Suicune Lv26
#158 (Champion Daniel)@3118E0 - Omastar Lv25, Zangoose Lv25
#159 (Champion Kate)@311908 - Miltank Lv33, Pelipper Lv33
#160 (Champion Zoey)@311930 - Furret Lv34
#161 (Champion Robin)@311958 - Luvdisc Lv34
#162 (Champion Webster)@311980 - Altaria Lv34
#163 (Champion Tristian)@3119A8 - Togetic Lv34
#164 (Champion Jill)@3119D0 - Umbreon Lv31, Dugtrio Lv31, Dragonite Lv31
#165 (Champion Noelle)@3119F8 - Groudon Lv34
#166 (Champion Joey)@311A20 - Farfetch’D Lv34
#167 (Champion Marilyn)@311A48 - Dugtrio Lv33, Poliwrath Lv33
#168 (Champion Wayne)@311A70 - Ninetales Lv33, Gligar Lv33
#169 (Champion Veronica)@311A98 - Miltank Lv34
#170 (Champion Marilyn)@311AC0 - Mr. Mime Lv34
#171 (Champion Scarlett)@311AE8 - Regirock Lv34
#172 (Champion Kim)@311B10 - Raichu Lv34
#173 (Champion Webster)@311B38 - Minun Lv33, Golem Lv33, Sandslash Lv33
#174 (Champion Joey)@311B60 - Magneton Lv33, Marowak Lv33
#175 (Champion Zoey)@311B88 - Noctowl Lv30
#176 (Champion Zoey)@311BB0 - Golduck Lv33
#177 (Champion Zoey)@311BD8 - Mr. Mime Lv34, Kecleon Lv36
#178 (Champion Zoey)@311C00 - Machamp Lv37, Dugtrio Lv39
#179 (Developer Dudley)@311C28 - Corphish Lv13
#180 (Developer Antoinette)@311C50 - Blaziken Lv32, Sceptile Lv32
#181 (Developer Jasmine)@311C78 - Alakazam Lv34
#182 (Developer Mike)@311CA0 - Ursaring Lv24, Butterfree Lv28
#183 (Developer Florentino)@311CC8 - Girafarig Lv19
#184 (Developer Florentino)@311CF0 - Cleffa Lv27
#185 (Developer Florentino)@311D18 - Ledian Lv29, Mr. Mime Lv29
#186 (Developer Florentino)@311D40 - Illumise Lv31, Jumpluff Lv31, Hitmonchan Lv31
#187 (Developer Florentino)@311D68 - Yanma Lv33, Medicham Lv33, Golduck Lv33, Raichu Lv33
#188 (Developer Stacey)@311D90 - Medicham Lv26, Meowth Lv26
#189 (Developer Lawrence)@311DB8 - Misdreavus Lv19
#190 (Developer Jimmy)@311DE0 - Blissey Lv32
#191 (Developer Tia)@311E08 - Kadabra Lv17, Ivysaur Lv17
#192 (Cyclist Marilyn)@311E30 - Kyogre Lv31, Claydol Lv31
#193 (Cyclist Wellington)@311E58 - Feraligatr Lv32
#194 (Developer Webster)@311E80 - Metagross Lv17, Zigzagoon Lv17
#195 (Developer Ann)@311EA8 - Pinsir Lv30, Magmar Lv30
#196 (Developer Rachel)@311ED0 - Rapidash Lv15, Muk Lv15
#197 (Developer Rachel)@311EF8 - Kyogre Lv25, Porygon Lv25, Flareon Lv25
#198 (Developer Rachel)@311F20 - Omanyte Lv28, Paras Lv28, Electrike Lv28
#199 (Developer Rachel)@311F48 - Cacturne Lv31, Metagross Lv31, Volbeat Lv31
#200 (Developer Rachel)@311F70 - Stantler Lv34, Delcatty Lv34, Dustox Lv34
#201 (Rich Kid Wayne)@311F98 - Poliwrath Lv23
#202 (Rich Kid Tristian)@311FC0 - Arcanine Lv22, Seadra Lv22
#203 (Rich Kid Pi)@311FE8 - Electrike Lv23
#204 (Rich Kid Wayne)@312010 - Haunter Lv23
#205 (Rich Kid Crystal)@312038 - Marill Lv23
#206 (Rich Kid Jasmine)@312060 - Seedot Lv18, Nidorino Lv18
#207 (Rich Kid Jasmine)@312088 - Kadabra Lv26, Clefable Lv26
#208 (Rich Kid Jasmine)@3120B0 - Houndour Lv29, Porygon Lv29
#209 (Rich Kid Jasmine)@3120D8 - Dodrio Lv32, Cacturne Lv32
#210 (Rich Kid Jasmine)@312100 - Mantine Lv35, Smeargle Lv35
#211 (Man Cristiano)@312128 - Lairon Lv23
#212 (Man Joe)@312150 - Vulpix Lv21, Geodude Lv21, Zapdos Lv21
#213 (Man Thomas)@312178 - Wynaut Lv18
#214 (Man Noelle)@3121A0 - Cascoon Lv18, Nincada Lv18
#215 (Man Chloe)@3121C8 - Teddiursa Lv24
#216 (Man Tia)@3121F0 - Anorith Lv20, Scyther Lv20
#217 (Schoolboy Chloe)@312218 - Regice Lv21
#218 (Man Pi)@312240 - Shellder Lv18
#219 (Man Tia)@312268 - Goldeen Lv26, Articuno Lv26
#220 (Man Tia)@312290 - Pinsir Lv29, Tentacruel Lv29
#221 (Man Tia)@3122B8 - Delcatty Lv31, Marowak Lv31, Seviper Lv31
#222 (Man Tia)@3122E0 - Hypno Lv34, Gardevoir Lv34, Aerodactyl Lv34
#223 (Fisher Bob)@312308 - Charmeleon Lv26
#224 (Fisher Landon)@312330 - Wailord Lv24, Dragonair Lv24, Sunkern Lv24
#225 (Fisher Esteban)@312358 - Murkrow Lv27, Spheal Lv27, Noctowl Lv27
#226 (Fisher Mark)@312380 - Slakoth Lv27, Grovyle Lv27, Regice Lv27
#227 (Fisher Mia)@3123A8 - Walrein Lv16, Grovyle Lv16
#228 (Fisher Mark)@3123D0 - Wigglytuff Lv31, Raichu Lv31, Raichu Lv31
#229 (Fisher Mark)@3123F8 - Absol Lv34, Meganium Lv34, Sableye Lv34
#230 (Fisher Mark)@312420 - Cacturne Lv36, Azumarill Lv36, Lapras Lv36, Gengar Lv36
#231 (Fisher Mark)@312448 - Unown Lv38, Venusaur Lv38, Shuckle Lv38, Dewgong Lv38, Ho-Oh Lv38
#232 (Lady Thomas)@312470 - Magnemite Lv15
#233 (Lady Kim)@312498 - Sudowoodo Lv36
#234 (Lady Joe)@3124C0 - Sudowoodo Lv36
#235 (Lady Landon)@3124E8 - Jumpluff Lv36
#236 (Lady Esteban)@312510 - Butterfree Lv26, Qwilfish Lv26, Spinda Lv26
#237 (Lady Chloe)@312538 - Camerupt Lv41, Meganium Lv41
#238 (Lady Noelle)@312560 - Tauros Lv31
#239 (Lady Noelle)@312588 - Sceptile Lv33, Absol Lv33
#240 (Lady Noelle)@3125B0 - Relicanth Lv38, Crawdaunt Lv38
#241 (Lady Noelle)@3125D8 - Feraligatr Lv41, Latios Lv41
#242 (Lady Noelle)@312600 - Girafarig Lv45, Lapras Lv45
#243 (Lady Jacqueline)@312628 - Unown Lv16
#244 (Lady Pi)@312650 - Blaziken Lv36
#245 (Lady Jill)@312678 - Gardevoir Lv36
#246 (Lady Jo)@3126A0 - Claydol Lv36
#247 (Lady Antoinette)@3126C8 - Golduck Lv26, Deoxys Lv26, Nidoqueen Lv26
#248 (Lady Alex)@3126F0 - Beedrill Lv41, Venomoth Lv41
#249 (Lady Lawrence)@312718 - Gengar Lv30, Mr. Mime Lv30
#250 (Lady Lawrence)@312740 - Mightyena Lv34, Heracross Lv34
#251 (Lady Lawrence)@312768 - Glalie Lv37, Raichu Lv37
#252 (Lady Lawrence)@312790 - Smeargle Lv40, Flareon Lv40
#253 (Lady Lawrence)@3127B8 - Mr. Mime Lv43, Snorlax Lv43
#254 (Champion Antoinette)@3127E0 - Pidgey Lv29
#255 (Champion Florentino)@312808 - Linoone Lv44, Venusaur Lv44
#256 (Champion Jacqueline)@312830 - Nosepass Lv45
#257 (Champion Antoinette)@312858 - Metagross Lv34
#258 (Champion Antoinette)@312880 - Jumpluff Lv36, Sandslash Lv36
#259 (Champion Antoinette)@3128A8 - Illumise Lv39, Blaziken Lv39
#260 (Champion Antoinette)@3128D0 - Pelipper Lv41, Dragonite Lv41, Kingler Lv41
#261 (Leader Wayne)@3128F8 - Venomoth Lv46, Regice Lv48, Ninjask Lv46, Blaziken Lv48, Omastar Lv49
#262 (Leader Cristiano)@312920 - Ninjask Lv48, Dunsparce Lv49, Absol Lv50, Spinda Lv49, Regice Lv51
#263 (Leader Mike)@312948 - Breloom Lv50, Kecleon Lv50, Manectric Lv52, Weezing Lv52, Ludicolo Lv53
#264 (Leader Webster)@312970 - Poliwrath Lv52, Delibird Lv54, Mr. Mime Lv53, Jumpluff Lv53, Jumpluff Lv55
#265 (Swimmer ♂ Joey)@312998 - Plusle Lv12, Xatu Lv12, Gloom Lv15
#266 (Swimmer ♂ Joey)@3129C0 - Abra Lv16, Poliwhirl Lv16, Seviper Lv19
#267 (Swimmer ♂ Marcellus)@3129E8 - Numel Lv20, Beldum Lv20, Metang Lv22, Ampharos Lv24
#268 (Swimmer ♂ Jimmy)@312A10 - Cacturne Lv24, Skarmory Lv24, Grimer Lv26, Clefable Lv29
#269 (Swimmer ♂ Cristiano)@312A38 - Eevee Lv27, Primeape Lv27, Banette Lv29, Kangaskhan Lv31
#270 (Swimmer ♂ Mia)@312A60 - Larvitar Lv29, Deoxys Lv29, Sunflora Lv30, Deoxys Lv31, Butterfree Lv33
#271 (Swimmer ♂ Bob&Ann)@312A88 - Metagross Lv41, Girafarig Lv41, Hitmontop Lv42, Glalie Lv42
#272 (Swimmer ♂ Lillianna)@312AB0 - Blaziken Lv41, Lugia Lv41, Metagross Lv43, Mightyena Lv43, Dunsparce Lv46
#273 (Fisher Ann)@312AD8 - Teddiursa Lv9
#274 (Fisher Ann)@312B00 - Haunter Lv17
#275 (Fisher Lawrence)@312B28 - Alakazam Lv15, Geodude Lv15, Slakoth Lv15
#276 (Fisher Ann)@312B50 - Tauros Lv26, Minun Lv26
#277 (Fisher Ann)@312B78 - Trapinch Lv29, Fearow Lv29
#278 (Fisher Ann)@312BA0 - Ariados Lv32, Wigglytuff Lv32
#279 (Fisher Ann)@312BC8 - Houndoom Lv34, Aggron Lv34, Aerodactyl Lv34
#280 (Fisher Rachel)@312BF0 - Croconaw Lv9
#281 (Fisher Cammie)@312C18 - Ivysaur Lv16, Barboach Lv16
#282 (Fisher Rachel)@312C40 - Electabuzz Lv26, Wobbuffet Lv26
#283 (Fisher Rachel)@312C68 - Mareep Lv29, Feraligatr Lv29
#284 (Fisher Rachel)@312C90 - Shiftry Lv32, Tangela Lv32
#285 (Fisher Rachel)@312CB8 - Persian Lv35, Shedinja Lv35
#286 (Sr&Jr Joe & Max)@312CE0 - Spinda Lv30, Electabuzz Lv32
#287 (Sr&Jr Ann&Bob)@312D08 - Dunsparce Lv15, Kabutops Lv17
#288 (Sr&Jr Ann&Bob)@312D30 - Kangaskhan Lv28, Spinda Lv30
#289 (Sr&Jr Ann&Bob)@312D58 - Rhydon Lv31, Porygon2 Lv33
#290 (Sr&Jr Ann&Bob)@312D80 - Arcanine Lv34, Zapdos Lv36
#291 (Sr&Jr Ann&Bob)@312DA8 - Regirock Lv36, Mawile Lv38
#292 (Fan Antoinette)@312DD0 - Nidorino Lv16, Carvanha Lv16
#293 (Servant Crystal)@312DF8 - Sandshrew Lv15
#294 (Servant Lawrence)@312E20 - Whismur Lv22, Entei Lv36, Cacturne Lv40, Ditto Lv12, Politoed Lv30, Mightyena Lv42
#295 (Servant Crystal)@312E48 - Fearow Lv29
#296 (Servant Crystal)@312E70 - Starmie Lv32
#297 (Servant Crystal)@312E98 - Camerupt Lv35
#298 (Servant Crystal)@312EC0 - Aggron Lv38
#299 (Fan Wayne)@312EE8 - Poliwag Lv17
#300 (Servant Pansy)@312F10 - Dunsparce Lv30
#301 (Servant Wayne)@312F38 - Linoone Lv35, Weezing Lv37, Shedinja Lv39
#302 (Servant Mallorie)@312F60 - Kirlia Lv14, Sudowoodo Lv14
#303 (Servant Mallorie)@312F88 - Miltank Lv26, Hoothoot Lv26
#304 (Servant Mallorie)@312FB0 - Mawile Lv29, Camerupt Lv29
#305 (Servant Mallorie)@312FD8 - Marowak Lv32, Jumpluff Lv32
#306 (Servant Mallorie)@313000 - Shuckle Lv35, Flareon Lv35
#307 (Ghostwriter Malcolm)@313028 - Rapidash Lv27
#308 (Ghostwriter Malcolm)@313050 - Sneasel Lv33
#309 (Ghostwriter Malcolm)@313078 - Shiftry Lv36
#310 (Ghostwriter Malcolm)@3130A0 - Steelix Lv39
#311 (Ghostwriter Malcolm)@3130C8 - Persian Lv42
#312 (Fan Jo)@3130F0 - Nidoqueen Lv18
#313 (Ghostwriter Marcellus)@313118 - Mudkip Lv21, Mawile Lv21
#314 (Ghostwriter Marcellus)@313140 - Poliwrath Lv30, Raichu Lv30
#315 (Ghostwriter Marcellus)@313168 - Gligar Lv33, Sceptile Lv33
#316 (Ghostwriter Marcellus)@313190 - Mewtwo Lv36, Hitmontop Lv36
#317 (Ghostwriter Marcellus)@3131B8 - Jirachi Lv39, Hypno Lv39
#318 (Rich Boy Max)@3131E0 - Sableye Lv5
#319 (Rich Boy Joey)@313208 - Sableye Lv5, Phanpy Lv7
#320 (Rich Boy Ann)@313230 - Paras Lv10
#321 (Rich Boy Cammie)@313258 - Huntail Lv8, Raikou Lv8
#322 (Rich Boy Crystal)@313280 - Poliwhirl Lv9
#323 (Rich Boy Jo)@3132A8 - Castform Lv17, Lairon Lv17
#324 (Bug Catcher Joey)@3132D0 - Armaldo Lv43, Cacturne Lv43
#325 (Bug Catcher Noelle)@3132F8 - Togetic Lv43, Pelipper Lv43
#326 (Rich Boy Joe)@313320 - Golem Lv19
#327 (Rich Boy Alex)@313348 - Electrode Lv19
#328 (Rich Boy Max)@313370 - Blissey Lv27
#329 (Rich Boy Max)@313398 - Raichu Lv28, Dodrio Lv30
#330 (Rich Boy Max)@3133C0 - Cloyster Lv31, Solrock Lv29, Sudowoodo Lv33
#331 (Rich Boy Max)@3133E8 - Jynx Lv34, Luvdisc Lv32, Lanturn Lv36
#332 (Rich Boy Mark)@313410 - Voltorb Lv14, Forretress Lv16
#333 (Rich Boy Jessica)@313438 - Starmie Lv4, Larvitar Lv3
#334 (Rich Boy Scott)@313460 - Milotic Lv15, Granbull Lv13
#335 (Scribe Kate)@313488 - Jumpluff Lv57, Houndoom Lv55, Sceptile Lv56, Delcatty Lv56, Pinsir Lv56, Gengar Lv58
#336 (Biker Joey)@3134B0 - Manectric Lv5, Porygon2 Lv10, Jynx Lv15
#337 (Biker Lillianna)@3134D8 - Exeggutor Lv5, Jynx Lv6, Cleffa Lv7
