--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
324 Torkoal    : FINTA at level 1, TORNADO at level 1, FOCO ENERGÍA at level 1, ARAÑAZO at level 1, SEÑUELO at level 4, CONTONEO at level 7, PROTECCIÓN at level 14, LENGÜETAZO at level 17, ROBO at level 20, RAYO AURORA at level 27, ATADURA at level 30, VENGANZA at level 33, CAMUFLAJE at level 40, TORM. ARENA at level 43, BOMBA HUEVO at level 46
325 Spoink     : RAYO HIELO at level 1, CARA SUSTO at level 1, VOZARRÓN at level 1, TRIATAQUE at level 1, BOMBA SÓNICA at level 7, PATADA SALTO at level 10, DESARME at level 16, GOLPE CABEZA at level 19, IMPACTRUENO at level 25, CORTEFURIA at level 28, MAL DE OJO at level 34, BLOQUEO at level 37, DANZA CAOS at level 37, LÁTIGO at level 43
326 Grumpig    : IMITACIÓN at level 1, PUÑODINÁMICO at level 1, ESPORAGODÓN at level 1, PATADA SALTO at level 1, SÍNTESIS at level 7, HIP.COLMILLO at level 10, PARANORMAL at level 16, HIPNOSIS at level 19, PISTOLA AGUA at level 25, FISURA at level 28, TORMENTO at level 37, DOBLEBOFETÓN at level 43, BLOQUEO at level 43, ALBOROTO at level 55
327 Spinda     : FORTALEZA at level 1, IMPRESIONAR at level 1, INTERCAMBIO at level 1, SALPICAR at level 1, AUTODESTRUC at level 5, BOLA HIELO at level 12, BARRERA at level 16, AMNESIA at level 23, RELEVO at level 27, REPETICIÓN at level 34, PERFORADOR at level 38, PATADA SALTO at level 45, ABSORBER at level 49, CANTO MORTAL at level 56
328 Trapinch   : PERFORADOR at level 1, HIDROCAÑÓN at level 1, FRÍO POLAR at level 1, DESTRUCTOR at level 1, GARRA METAL at level 9, PÚAS at level 17, BOLA HIELO at level 25, IMAGEN at level 33, PROFECÍA at level 41, TENAZA at level 49, RONQUIDO at level 57
329 Vibrava    : RÁFAGA at level 1, NIEVE POLVO at level 1, SUPERSÓNICO at level 1, GIRO FUEGO at level 1, AYUDA at level 9, PUÑO COMETA at level 17, MIMÉTICO at level 25, ALA DE ACERO at level 33, CAMELO at level 35, GANCHO ALTO at level 41, POLVO VENENO at level 49, KINÉTICO at level 57
330 Flygon     : GUILLOTINA at level 1, PUÑO COMETA at level 1, ARMAD. ÁCIDA at level 1, ENFADO at level 1, EXCAVAR at level 9, AULLIDO at level 17, ESTALLIDO at level 25, SALPICADURA at level 33, METRÓNOMO at level 35, ENCANTO at level 41, MALICIOSO at level 53, CARGA at level 65
331 Cacnea     : RAPIDEZ at level 1, TENAZA at level 1, LLANTO FALSO at level 1, LENGÜETAZO at level 1, SUSTITUTO at level 5, MIMÉTICO at level 9, GAS VENENOSO at level 13, AULLIDO at level 17, MOV. ESPEJO at level 21, SALPICADURA at level 25, ARMAD. ÁCIDA at level 29, PANTALLAHUMO at level 33, DANZA CAOS at level 37, DOBLE EQUIPO at level 41, RECUPERACIÓN at level 45
332 Cacturne   : ECO METÁLICO at level 1, GARRA DRAGÓN at level 1, BURBUJA at level 1, RESPLANDOR at level 1, LEGADO at level 5, V. CORTANTE at level 9, POLUCIÓN at level 13, TORBELLINO at level 17, BESO AMOROSO at level 21, DOBLE EQUIPO at level 25, DIVIDE DOLOR at level 29, AGILIDAD at level 35, GOLPE CUERPO at level 41, DANZA PÉTALO at level 47, ENFADO at level 53
333 Swablu     : CORTEFURIA at level 1, AYUDA at level 1, REMOLINO at level 1, DRAGOALIENTO at level 1, ULTRAPUÑO at level 8, ESQUEMA at level 11, BATIDO at level 18, CONTONEO at level 21, DERRIBO at level 28, GARRA BRUTAL at level 31, POLVO VENENO at level 38, COLA VENENO at level 41, ATAQUE AÉREO at level 48
334 Altaria    : ONDA ÍGNEA at level 1, ANULACIÓN at level 1, PUÑO HIELO at level 1, PLACAJE at level 1, PESADILLA at level 8, PUÑO COMETA at level 11, CHAPOTEOLODO at level 18, DEF. FÉRREA at level 21, CONFUSIÓN at level 28, PRESA at level 31, COME SUEÑOS at level 35, FOCO ENERGÍA at level 40, TAMBOR at level 45, DESENROLLAR at level 54, AZOTE at level 59
335 Zangoose   : BURBUJA at level 1, CORPULENCIA at level 1, CUCHILLADA at level 1, NIEVE POLVO at level 1, BOLA HIELO at level 4, SOL MATINAL at level 7, RECURRENTE at level 10, ECO METÁLICO at level 13, RELEVO at level 19, DESQUITE at level 25, ATAQUE ÓSEO at level 31, AMNESIA at level 37, LLANTO FALSO at level 46, ANULACIÓN at level 55
336 Seviper    : GRUÑIDO at level 1, DRAGOALIENTO at level 1, TELARAÑA at level 1, VIENTO HIELO at level 1, OTRA VEZ at level 7, AYUDA at level 10, ECO METÁLICO at level 16, CICLÓN at level 19, DEF. FÉRREA at level 25, AGUANTE at level 28, IMPRESIONAR at level 34, DISP. LODO at level 37, REFUGIO at level 43
337 Lunatone   : RÁFAGA at level 1, LUZ LUNAR at level 1, KINÉTICO at level 1, AGARRE at level 1, CONVERSIÓN at level 7, PROFECÍA at level 13, IMPRESIONAR at level 19, COLA VENENO at level 25, PÚAS at level 31, NIEBLA at level 37, ELECTROCAÑÓN at level 43, ALA DE ACERO at level 49
338 Solrock    : HOJA MÁGICA at level 1, MEGAAGOTAR at level 1, CONTONEO at level 1, CICLÓN at level 1, MÁS PSIQUE at level 7, BOLA SOMBRA at level 13, PSICOATAQUE at level 19, BOMBA HUEVO at level 25, LANZALLAMAS at level 31, ATAQUE ARENA at level 37, ESPORA at level 43, BURBUJA at level 49
339 Barboach   : CAMPANA CURA at level 1, INTERCAMBIO at level 1, ALA DE ACERO at level 1, TORNADO at level 1, RUGIDO at level 6, DETECCIÓN at level 6, DEMOLICIÓN at level 11, DANZA CAOS at level 16, TINIEBLAS at level 21, PROFECÍA at level 26, HIPNOSIS at level 26, AGUA LODOSA at level 31, TRITURAR at level 36, PICO TALADRO at level 41
340 Whiscash   : DESLUMBRAR at level 1, DOBLE PATADA at level 1, FRUSTRACIÓN at level 1, COLMILLO VEN at level 1, BESO DULCE at level 6, PLACAJE at level 6, ROBO at level 11, DISP. DEMORA at level 16, FINTA at level 21, ADAPTACIÓN at level 26, ARAÑAZO at level 26, VELO SAGRADO at level 36, DANZA PÉTALO at level 46, RETROCESO at level 56
341 Corphish   : RESERVA at level 1, HIDROPULSO at level 1, PUÑO CERTERO at level 1, DRAGOALIENTO at level 1, REDUCCIÓN at level 7, ONDA VOLTIO at level 10, SONÁMBULO at level 13, HIDROCAÑÓN at level 20, GOLPE CUERPO at level 23, IMAGEN at level 26, PESADILLA at level 32, COLMILLO VEN at level 35, MARTILLAZO at level 38, ESPORAGODÓN at level 44
342 Crawdaunt  : OTRA VEZ at level 1, RECICLAJE at level 1, ARMAD. ÁCIDA at level 1, MEGAAGOTAR at level 1, RAYO HIELO at level 7, DOBLE EQUIPO at level 10, GIRO FUEGO at level 13, LLAMARADA at level 20, AIRE AFILADO at level 23, MEDITACIÓN at level 26, TELETRANSP at level 34, ECO METÁLICO at level 39, GOLPE AÉREO at level 44, PUÑO CERTERO at level 52
343 Baltoy     : TRAGAR at level 1, ECO METÁLICO at level 1, AVALANCHA at level 1, ATAQUE ALA at level 1, POLVO VENENO at level 3, PICOTAZO VEN at level 5, PÚAS at level 7, RAYO BURBUJA at level 11, RIZO DEFENSA at level 15, RECICLAJE at level 19, LÁTIGO CEPA at level 25, DANZA PLUMA at level 31, EXCAVAR at level 37, CARÁMBANO at level 45
344 Claydol    : ANTOJO at level 1, DAÑO SECRETO at level 1, PODER PASADO at level 1, DESARME at level 1, DETECCIÓN at level 3, MEGAAGOTAR at level 5, GOLPE CUERPO at level 7, ALIVIO at level 11, CHAPOTEOLODO at level 15, RELEVO at level 19, SÍNTESIS at level 25, EXCAVAR at level 31, DANZA LLUVIA at level 36, DÍA SOLEADO at level 42, RAPIDEZ at level 55
345 Lileep     : PICOTAZO VEN at level 1, INVERSIÓN at level 1, ATAQUE AÉREO at level 1, ALA DE ACERO at level 1, CUCHILLADA at level 8, VIENTO HIELO at level 15, PAT. S. ALTA at level 22, CANTO at level 29, GOLPES FURIA at level 36, MANTO ESPEJO at level 43, RUGIDO at level 50, COME SUEÑOS at level 50, VOZARRÓN at level 50
346 Cradily    : DÍA SOLEADO at level 1, HIPNOSIS at level 1, PATADA BAJA at level 1, RAYO BURBUJA at level 1, ABSORBER at level 8, DESARROLLO at level 15, SEÑUELO at level 22, BLOQUEO at level 29, CHISPA at level 36, PARANORMAL at level 48, HUESO PALO at level 60, LANZALLAMAS at level 60, PICOTAZO VEN at level 60
347 Anorith    : TORMENTO at level 1, IMAGEN at level 1, ANTOJO at level 1, HIDROBOMBA at level 1, PATADA ÍGNEA at level 7, DÍA SOLEADO at level 13, ATAQUE ÓSEO at level 19, DESCANSO at level 25, PODER PASADO at level 31, ATAQUE ALA at level 37, DANZA PÉTALO at level 43, GOLPE CABEZA at level 49, DANZA LLUVIA at level 55
348 Armaldo    : TORM. ARENA at level 1, GIGADRENADO at level 1, GARRA DRAGÓN at level 1, ATADURA at level 1, MIMÉTICO at level 7, IMAGEN at level 13, PSICOONDA at level 19, RÁFAGA at level 25, PATADA ÍGNEA at level 31, ENFADO at level 37, CAMUFLAJE at level 46, VOZARRÓN at level 55, AMNESIA at level 64
349 Feebas     : PUÑO TRUENO at level 1, AIRE AFILADO at level 1, AGUANTE at level 1, VENTISCA at level 1, AGILIDAD at level 15, TINIEBLAS at level 30
350 Milotic    : GOLPE at level 1, CICLÓN at level 1, HOJA AGUDA at level 1, PICOTAZO VEN at level 1, GRUÑIDO at level 5, NEBLINA at level 10, MOFA at level 15, SALPICADURA at level 20, LLAMARADA at level 25, AZOTE at level 30, METEOROBOLA at level 35, NIEBLA at level 40, IMPACTRUENO at level 45, TINIEBLAS at level 50
351 Castform   : ESQUEMA at level 1, HIDROPULSO at level 1, CARÁMBANO at level 1, ALA DE ACERO at level 1, ALIVIO at level 10, ABSORBER at level 10, FRÍO POLAR at level 10, DANZA ESPADA at level 20, RETROCESO at level 20, PSICOONDA at level 20, RAYO SOLAR at level 30
352 Kecleon    : FISURA at level 1, DESARROLLO at level 1, EXPLOSIÓN at level 1, COLMILLO VEN at level 1, GOLPE CUERPO at level 1, RONQUIDO at level 4, MARTILLAZO at level 7, ARAÑAZO at level 12, SONÁMBULO at level 17, MÁS PSIQUE at level 24, PATADA GIRO at level 31, PANTALLA LUZ at level 40, LANZALLAMAS at level 49
353 Shuppet    : KINÉTICO at level 1, ABSORBER at level 1, FINTA at level 1, GIRO FUEGO at level 1, PREMONICIÓN at level 8, DÍA SOLEADO at level 13, CAMPANA CURA at level 20, METEOROBOLA at level 25, GOLPE KARATE at level 32, CONTADOR at level 37, BOLA NEBLINA at level 44, ATAQUE ÓSEO at level 49, PUÑO COMETA at level 56
354 Banette    : PERSECUCIÓN at level 1, HIDROCAÑÓN at level 1, OTRA VEZ at level 1, ENFADO at level 1, ECO METÁLICO at level 8, FINTA at level 13, LENGÜETAZO at level 20, PATADA ÍGNEA at level 25, VIENTO HIELO at level 32, ATADURA at level 39, DRENADORAS at level 48, LÁTIGO CEPA at level 55, DAÑO SECRETO at level 64
355 Duskull    : MOFA at level 1, GOLPES FURIA at level 1, DEMOLICIÓN at level 1, PLACAJE at level 1, BUCLE ARENA at level 5, GARRA BRUTAL at level 12, HOJA AGUDA at level 16, TRAGAR at level 23, CARÁMBANO at level 27, CARGA at level 34, GUILLOTINA at level 38, PANTALLAHUMO at level 45, GOLPE KARATE at level 49
356 Dusclops   : NIEVE POLVO at level 1, TRAGAR at level 1, BUCLE ARENA at level 1, PLANTA FEROZ at level 1, LENGÜETAZO at level 5, DAÑO SECRETO at level 12, GAS VENENOSO at level 16, ESTÍMULO at level 23, AIRE AFILADO at level 27, FALSOTORTAZO at level 34, RESIDUOS at level 37, PICOTAZO at level 41, RESERVA at level 51, SILBATO at level 58
357 Tropius    : ATADURA at level 1, MAGNITUD at level 1, PSÍQUICO at level 1, IMAGEN at level 1, BLOQUEO at level 7, TRUENO at level 11, CABEZAZO at level 17, ASCUAS at level 21, RÁFAGA at level 27, EMPUJÓN at level 31, TIRO VITAL at level 37, PUÑO SOMBRA at level 41, BOMBA SÓNICA at level 47
358 Chimecho   : RAYO HIELO at level 1, PANTALLA LUZ at level 1, AZOTE at level 1, GARRA BRUTAL at level 1, COLA FÉRREA at level 6, AEROCHORRO at level 9, RECICLAJE at level 14, BURBUJA at level 17, ANULACIÓN at level 22, DRENADORAS at level 25, SALPICAR at level 30, LANZALLAMAS at level 33, RENCOR at level 38, DETECCIÓN at level 41, IMAGEN at level 46
359 Absol      : RAYO BURBUJA at level 1, CARA SUSTO at level 1, AIRE AFILADO at level 1, TAJO CRUZADO at level 1, MAL DE OJO at level 5, ECO METÁLICO at level 9, TAMBOR at level 13, DULCE AROMA at level 17, MASA CÓSMICA at level 21, TELETRANSP at level 26, MISMODESTINO at level 31, COLA VENENO at level 36, IMAGEN at level 41, SILBATO at level 46
360 Wynaut     : GOLPE AÉREO at level 1, REFUGIO at level 1, RESTRICCIÓN at level 1, FUERZA BRUTA at level 1, DOBLEBOFETÓN at level 15, DOBLE FILO at level 15, RAYO HIELO at level 15, CONFUSIÓN at level 15
361 Snorunt    : HUESOMERANG at level 1, RESPLANDOR at level 1, SOMNÍFERO at level 1, DESTRUCTOR at level 1, COME SUEÑOS at level 7, MÁS PSIQUE at level 10, ANULACIÓN at level 16, LLAMARADA at level 19, REFUGIO at level 25, PODER PASADO at level 28, HOJA AGUDA at level 34, CONFUSIÓN at level 37, DÍA DE PAGO at level 43
362 Glalie     : HIDROBOMBA at level 1, MOV. ESPEJO at level 1, PLANTA FEROZ at level 1, RESPLANDOR at level 1, REDUCCIÓN at level 7, LADRÓN at level 10, PERFORADOR at level 16, PUÑO COMETA at level 19, HOJA MÁGICA at level 25, SUPERDIENTE at level 28, MASA CÓSMICA at level 34, RÁFAGA at level 42, AYUDA at level 53, DESEO at level 61
363 Spheal     : REDUCCIÓN at level 1, EXCAVAR at level 1, ALBOROTO at level 1, FUERZA BRUTA at level 1, TELETRANSP at level 7, CARA SUSTO at level 13, IMITACIÓN at level 19, ABSORBER at level 25, SONÁMBULO at level 31, RÁFAGA at level 37, LANZALLAMAS at level 37, AMNESIA at level 43, FOCO ENERGÍA at level 49
364 Sealeo     : PANTALLA LUZ at level 1, TRIPLEPATADA at level 1, AGILIDAD at level 1, LANZALLAMAS at level 1, PUÑO HIELO at level 7, ANULACIÓN at level 13, MISMODESTINO at level 19, HIDROBOMBA at level 25, PISTOLA AGUA at level 31, ROBO at level 39, PICOTAZO at level 39, BOMBA LODO at level 47, CUCHILLADA at level 55
365 Walrein    : HIDROBOMBA at level 1, MALICIOSO at level 1, RIZO DEFENSA at level 1, TRITURAR at level 1, RELEVO at level 7, LLAMARADA at level 13, RUEDA FUEGO at level 19, IMAGEN at level 25, HIPNOSIS at level 31, GIRO FUEGO at level 39, SUMISIÓN at level 39, COLMILLO VEN at level 50, MÁS PSIQUE at level 61
366 Clamperl   : AT. RÁPIDO at level 1, PUÑO COMETA at level 1, CORTEFURIA at level 1, RESPLANDOR at level 1
367 Huntail    : CARGA at level 1, PESADILLA at level 1, TRUCO at level 1, TORBELLINO at level 1, PISTOLA AGUA at level 8, DANZA ESPADA at level 15, MEGAAGOTAR at level 22, PUÑODINÁMICO at level 29, TENAZA at level 36, PLANTA FEROZ at level 43, PREMONICIÓN at level 50
368 Gorebyss   : LANZARROCAS at level 1, TORM. ARENA at level 1, GARRA BRUTAL at level 1, VENTISCA at level 1, ELECTROCAÑÓN at level 8, DULCE AROMA at level 15, FUEGO FATUO at level 22, BESO AMOROSO at level 29, PLANTA FEROZ at level 36, AFILAR at level 43, RAYO SOLAR at level 50
369 Relicanth  : GOLPE CABEZA at level 1, MOFA at level 1, BATIDO at level 1, DESTRUCTOR at level 1, AYUDA at level 8, DERRIBO at level 15, RAYO CONFUSO at level 22, CAMELO at level 29, PULPOCAÑÓN at level 36, PESADILLA at level 43, RASTREO at level 50, VENGANZA at level 57, PUÑO MAREO at level 64
370 Luvdisc    : MOV. ESPEJO at level 1, LANZARROCAS at level 1, VOZARRÓN at level 1, PICO TALADRO at level 1, DANZA LLUVIA at level 4, HUESOMERANG at level 12, MAGNITUD at level 16, TAMBOR at level 24, GIRO FUEGO at level 28, DULCE AROMA at level 36, MANTO ESPEJO at level 40, PUÑO MAREO at level 48
371 Bagon      : BOSTEZO at level 1, PALIZA at level 1, PLACAJE ELÉC at level 1, ESTÍMULO at level 1, FISURA at level 5, RIZO DEFENSA at level 9, CABEZAZO at level 17, DANZA CAOS at level 21, ARRAIGO at level 25, BOLA NEBLINA at level 33, FRÍO POLAR at level 37, HOJA AFILADA at level 41, MISMODESTINO at level 49, RÁFAGA at level 53
372 Shelgon    : PARALIZADOR at level 1, RESIDUOS at level 1, PUÑO MAREO at level 1, PICOTAZO VEN at level 1, GARRA METAL at level 5, MEGAPUÑO at level 9, GUILLOTINA at level 17, KINÉTICO at level 21, LANZARROCAS at level 25, MÁS PSIQUE at level 30, NEBLINA at level 38, PERSECUCIÓN at level 47, BLOQUEO at level 56, MISMODESTINO at level 69, ABSORBER at level 78
373 Salamence  : TÓXICO at level 1, RESERVA at level 1, ATADURA at level 1, CICLÓN at level 1, ALIVIO at level 5, PODER PASADO at level 9, INTERCAMBIO at level 17, PÚAS at level 21, ULTRAPUÑO at level 25, BOMBA LODO at level 30, RETROCESO at level 38, PLACAJE ELÉC at level 47, CARA SUSTO at level 50, TAJO CRUZADO at level 61, DOBLE PATADA at level 79, TORNADO at level 93
374 Beldum     : GOLPE AÉREO at level 1, BOMBA LODO at level 1, HIDROCAÑÓN at level 1, PATADA GIRO at level 1
375 Metang     : MALICIOSO at level 1, ESPORA at level 1, PEDRADA at level 1, DOBLE RAYO at level 1, CERCA at level 20, GARRA METAL at level 20, PUÑO FUEGO at level 26, AROMATERAPIA at level 32, GOLPE CABEZA at level 38, PORTAZO at level 44, MEGAPATADA at level 50, HUESOMERANG at level 56, RESTRICCIÓN at level 62
376 Metagross  : MIMÉTICO at level 1, FINTA at level 1, RÁFAGA at level 1, RESPLANDOR at level 1, TENAZA at level 20, ASCUAS at level 20, DEMOLICIÓN at level 26, GIRO RÁPIDO at level 32, PLANTA FEROZ at level 38, MANTO ESPEJO at level 44, VENGANZA at level 55, MARTILLAZO at level 66, DULCE AROMA at level 77
377 Regirock   : MEGACUERNO at level 1, PSICORRAYO at level 1, HIDROBOMBA at level 1, GOLPE CUERPO at level 1, ÁCIDO at level 9, DESARROLLO at level 17, SOMNÍFERO at level 25, LUZ LUNAR at level 33, CHISPA at level 41, VOZARRÓN at level 49, DISP. DEMORA at level 57, GOLPE CABEZA at level 65
378 Regice     : ATAQUE ALA at level 1, DESEO at level 1, AROMATERAPIA at level 1, PLACAJE at level 1, HOJA MÁGICA at level 9, POLUCIÓN at level 17, DOBLE PATADA at level 25, FISURA at level 33, BOFETÓN LODO at level 41, CARA SUSTO at level 49, PRESENTE at level 57, MIMÉTICO at level 65
379 Registeel  : AYUDA at level 1, COME SUEÑOS at level 1, SORPRESA at level 1, GOLPE KARATE at level 1, CONVERSIÓN2 at level 9, MÁS PSIQUE at level 17, CANTO MORTAL at level 25, HOJA AFILADA at level 33, DÍA DE PAGO at level 41, ARAÑAZO at level 41, ARRAIGO at level 49, PUÑO MAREO at level 57, DETECCIÓN at level 65
380 Latias     : BOFETÓN LODO at level 1, GIRO FUEGO at level 1, TRIATAQUE at level 1, V. CORTANTE at level 1, DESTRUCTOR at level 5, PICO TALADRO at level 10, DAÑO SECRETO at level 15, RECICLAJE at level 20, DOBLEATAQUE at level 25, LLANTO FALSO at level 30, VEL. EXTREMA at level 35, ATRACCIÓN at level 40, TORMENTO at level 45, BOMBA SÓNICA at level 50
381 Latios     : DAÑO SECRETO at level 1, ASCUAS at level 1, DESEO at level 1, HOJA AFILADA at level 1, DANZA ESPADA at level 5, AULLIDO at level 10, VENTISCA at level 15, AGILIDAD at level 20, BRAZO PINCHO at level 25, ESCUPIR at level 30, IMAGEN at level 35, REPETICIÓN at level 40, DEF. FÉRREA at level 45, FRÍO POLAR at level 50
382 Kyogre     : REPETICIÓN at level 1, TELÉPATA at level 1, DULCE AROMA at level 1, ATAQUE AÉREO at level 1, CAMUFLAJE at level 5, HOJA AFILADA at level 15, RESTRICCIÓN at level 20, AFILAR at level 30, MISMODESTINO at level 35, ALIVIO at level 45, BOMBA SÓNICA at level 50, PICO TALADRO at level 60, CANTO MORTAL at level 65, ESPORAGODÓN at level 75
383 Groudon    : AGARRE at level 1, AVALANCHA at level 1, RUGIDO at level 1, PUÑO METEORO at level 1, PERSECUCIÓN at level 5, RECURRENTE at level 15, ANULACIÓN at level 20, BOSTEZO at level 30, FURIA DRAGÓN at level 35, INVERSIÓN at level 45, CHAPOTEOLODO at level 50, ULTRAPUÑO at level 60, PODER OCULTO at level 65, GARRA METAL at level 75
384 Rayquaza   : GRUÑIDO at level 1, DEF. FÉRREA at level 1, EXPLOSIÓN at level 1, SALPICAR at level 1, PUÑO FUEGO at level 5, SUSTITUTO at level 15, RESIDUOS at level 20, AEROCHORRO at level 30, MOV. SÍSMICO at level 35, FIJAR BLANCO at level 45, LUZ LUNAR at level 50, BOMBA LODO at level 60, ATAQUE FURIA at level 65, DRENADORAS at level 75
385 Jirachi    : ANULACIÓN at level 1, COSQUILLAS at level 1, FURIA at level 1, ABSORBER at level 1, FUEGOSAGRADO at level 5, PSICORRAYO at level 10, SILBATO at level 15, RAYO at level 20, GARRA DRAGÓN at level 25, RAYO SOLAR at level 30, BOSTEZO at level 35, TRIPLEPATADA at level 40, RAPIDEZ at level 45, ESPORA at level 50
386 Deoxys     : BOMBA SÓNICA at level 1, DANZA CAOS at level 1, HIDROCAÑÓN at level 1, AGARRE at level 1, ECO METÁLICO at level 5, GAS VENENOSO at level 10, AMORTIGUADOR at level 15, DANZA ESPADA at level 20, MOV. SÍSMICO at level 25, BUCLE ARENA at level 30, AMNESIA at level 35, TRUENO at level 40, TENAZA at level 45, IMAGEN at level 50

--Trainers Pokemon--
#1 (Swimmer Jessica)@3162BC - Parasect Lv21
#2 (Poet Pi)@3162E4 - Swampert Lv32
#3 (Poet Pi)@31630C - Huntail Lv31, Meganium Lv31
#4 (Poet Pi)@316334 - Tauros Lv32
#5 (Poet Pi)@31635C - Blaziken Lv32
#6 (Poet Pi)@316384 - Dragonite Lv36
#7 (Poet Pi)@3163AC - Pidgeot Lv36
#8 (Poet Pi)@3163D4 - Murkrow Lv36
#9 (Engineer Kim)@3163FC - Linoone Lv26, Poliwrath Lv26, Linoone Lv26, Altaria Lv26, Ursaring Lv26, Pidgeotto Lv26
